date,tvl_base,staking,liquidstaking,borrowed,total
2022-03-17,140697916266,19182815953,18029074845,19480136604,197389943668
2022-03-18,140963795836,19604204546,17868949339,19666730140,198103679861
2022-03-19,145210298733,20133223260,19019417909,19948875782,204311815684
2022-03-20,145410182437,20460356705,19349308717,20047342759,205267190618
2022-03-21,143437981733,19567088428,18936767449,20181106871,202122944481
2022-03-22,147571599654,19914989542,19572937700,20333974318,207393501214
2022-03-23,149377675753,20165232403,19656142266,20591449138,209790499560
2022-03-24,150883958062,20801022728,19996495527,20674874245,212356350562
2022-03-25,152116313684,22328585344,20223628244,20710280337,215378807609
2022-03-26,151074181894,22629310913,19768887406,20714729353,214187109566
2022-03-27,152940985206,23816421072,20108273902,20815626052,217681306232
2022-03-28,156363359901,25229586255,20902235868,21151862922,223647044946
2022-03-29,157880399567,25539995721,21665998607,21578529970,226664923865
2022-03-30,160298382775,25319389896,22665085685,21658393200,229941251556
2022-03-31,161416392258,26416993119,22854426457,21946484067,232634295901
2022-04-01,157523759496,25557443886,22681340177,22913768204,228676311763
2022-04-02,161713083862,26792332089,23603034765,23214021185,235322471901
2022-04-03,161785900203,27163560585,24565161864,23367546506,236882169158
2022-04-04,162888907936,27704357496,24591373603,23391246015,238575885050
2022-04-05,162365699533,26973878462,25107719980,23523194385,237970492360
2022-04-06,158550851005,25966609122,24554945456,23428599759,232501005342
2022-04-07,152295654844,23882183626,23073473802,22892274048,222143586320
2022-04-08,154614712335,24952437664,23140859771,22498268666,225206278436
2022-04-09,151915695029,24188478035,22250967861,22526540688,220881681613
2022-04-10,153456041925,24827855319,22669213957,22331625762,223284736963
2022-04-11,151526115022,24401205970,22252675620,22164827291,220344823903
2022-04-12,144277479730,21533127407,20516017270,21202852668,207529477075
2022-04-13,146179111667,21992582196,20790751676,21143694778,210106140317
2022-04-14,148411167245,22921296665,21733435861,21287339659,214353239430
2022-04-15,146094034980,22260292599,20816160512,21111385569,210281873660
2022-04-16,147118609393,23123248338,20960581169,21236301414,212438740314
2022-04-17,147641786004,23306779776,21140568589,21300676680,213389811049
2022-04-18,145154744781,22627030169,20604150301,21241623321,209627548572
2022-04-19,148707268866,22650543599,22298186937,21461322656,215117322058
2022-04-20,149680714015,23120402655,22812854066,21717850629,217331821365
2022-04-21,149471278679,24282954896,22852703828,22351072151,218958009554
2022-04-22,146750251672,23400326109,22054152238,23020137098,215224867117
2022-04-23,146132514168,22990545942,22364271702,23222409949,214709741761
2022-04-24,145633456720,23266309011,21939502135,23421679670,214260947536
2022-04-25,144661288041,22834021261,21562675476,23571586588,212629571366
2022-04-26,147975539601,22812027712,23089187995,23782185926,217658941234
2022-04-27,142211804376,21826521775,21605248943,23611953691,209255528785
2022-04-28,144363491809,22991290702,22242018338,23727436841,213324237690
2022-04-29,144020860709,23157153687,22416288202,22994688745,212588991343
2022-04-30,140389762000,24314569232,21629797160,22588009499,208922137891
2022-05-01,135803954502,22235978935,20900465532,22582763474,201523162443
2022-05-02,138165262049,22336248731,21610397880,22490244917,204602153577
2022-05-03,138032334605,23135754016,22101267630,22731939577,206001295828
2022-05-04,137915994394,23484148029,21739618929,21798656018,204938417370
2022-05-05,142599904881,25710056880,23004132426,21770337825,213084432012
2022-05-06,136840500586,23446953230,21779797787,20985813957,203053065560
2022-05-07,135710965333,23645632605,21159771853,20815131013,201331500804
2022-05-08,130651109990,23331178086,19848774110,20041334385,193872396571
2022-05-09,125969219332,22211289566,19151645690,18992533997,186324688585
2022-05-10,109577065257,18704182222,14865011590,15564507718,158710766787
2022-05-11,107050238144,19732787602,14061570703,15251028382,156095624831
2022-05-12,89972145279,15814885997,11171631166,13353087834,130311750276
2022-05-13,78540941679,14722936525,10161357346,10968812748,114394048298
2022-05-14,79104517844,15396499182,10576267992,10736133286,115813418304
2022-05-15,79391643233,15248463757,10712001726,10760030716,116112139432
2022-05-16,81336196979,16423341017,11117005248,10887125139,119763668383
2022-05-17,78494826652,14373102828,10682933884,10756483783,114307347147
2022-05-18,80128029812,15026495537,10966848146,10674037093,116795410588
2022-05-19,76410100595,13776350588,10088196464,10525226919,110799874566
2022-05-20,78577818932,13723025182,10473000147,10459732306,113233576567
2022-05-21,76758788918,13665668983,10180743571,10410403316,111015604788
2022-05-22,77338562377,13997200234,10339393209,10319698093,111994853913
2022-05-23,79962444989,13526510386,10682831925,10417448919,114589236219
2022-05-24,79075547304,12545593578,10367024909,10455526559,112443692350
2022-05-25,79647856279,12640414366,10311077243,10438169569,113037517457
2022-05-26,79696901722,12590054665,10213881865,10200986046,112701824298
2022-05-27,76396744010,11481006828,9312100484,9823617237,107013468559
2022-05-28,75027172350,11174864006,9014612035,9596847445,104813495836
2022-05-29,76147998529,12266480080,9317905246,9611669309,107344053164
2022-05-30,76411323436,11894792461,9409059208,9620517868,107335692973
2022-05-31,80220833202,13290091524,10331649687,9893862290,113736436703
2022-06-01,79780797983,12899806927,10112054292,10132381209,112925040411
2022-06-02,76912007718,11653834143,9459813820,10691890106,108717545787
2022-06-03,77393586914,11777145482,9497239204,11438598782,110106570382
2022-06-04,75703683452,10910203671,9178428274,11636862829,107429178226
2022-06-05,75349266739,10886590969,9345607976,11667304039,107248769723
2022-06-06,75557780436,10577941387,9360476742,11722269869,107218468434
2022-06-07,75923139213,10738239029,9241449695,11946021014,107848848951
2022-06-08,75975662422,10983692310,9433855685,11924419324,108317629741
2022-06-09,75551348176,10612859530,9299158008,11943018689,107406384403
2022-06-10,74888028918,10381076922,9256357015,11802203268,106327666123
2022-06-11,72037851845,9825123140,8721227523,11480620056,102064822564
2022-06-12,69114539604,8792566528,7964151984,11111326997,96982585113
2022-06-13,66209146580,8058650185,7366670587,10642000296,92276467648
2022-06-14,57505219764,7185489077,6277976056,9323108748,80291793645
2022-06-15,55659155326,7234305309,6305753794,8620023187,77819237616
2022-06-16,55353427983,7606503968,6496393366,8623397953,78079723270
2022-06-17,51615107270,6891693404,5634211919,8589021304,72730033897
2022-06-18,52342936796,7020847467,5785112409,8516581328,73665478000
2022-06-19,49592623169,6655315677,5301066504,8070901111,69619906461
2022-06-20,51466921304,7175232794,5811216951,8045425985,72498797034
2022-06-21,52155413457,7642233620,6004412962,8088563435,73890623474
2022-06-22,52489054118,7902533172,6043479798,7998931537,74433998625
2022-06-23,51954684768,7822254764,5828086286,7991103512,73596129330
2022-06-24,53537532265,8405987236,6213441658,8099091935,76256053094
2022-06-25,54742494233,8829618819,6643835907,8216885586,78432834545
2022-06-26,54918631350,9140443946,6753530062,8232142743,79044748101
2022-06-27,54070256531,8432710085,6521549198,8193929766,77218445580
2022-06-28,53607227895,7937595316,6416370207,8045799404,76006992822
2022-06-29,52503057134,7624248451,6200005765,8021702576,74349013926
2022-06-30,51792285139,7428956483,5920732340,8058790004,73200763966
2022-07-01,51323560104,7258856986,5984373796,7994638385,72561429271
2022-07-02,51272467944,7343127911,5777025374,7857810947,72250432176
2022-07-03,52329218540,7193425501,5777287343,7851020181,73150951565
2022-07-04,52597993690,7002261199,6004372025,7657335256,73261962170
2022-07-05,54037810199,7543259776,6457468266,8042492914,76081031155
2022-07-06,54245148389,7498087748,6409113619,7807348684,75959698440
2022-07-07,55080847760,7738282020,6629530483,7616652742,77065313005
2022-07-08,55653096891,7965306824,6903730880,7684020181,78206154776
2022-07-09,55487398916,7830842240,6798274047,7654456722,77770971925
2022-07-10,55610672146,7982717526,6798435325,7651782765,78043607762
2022-07-11,54433954520,7714924357,6558582214,7569826953,76277288044
2022-07-12,52813340975,7387928990,6166790689,7325857283,73693917937
2022-07-13,51652614172,7264073386,5909204973,7191460669,72017353200
2022-07-14,52792004055,7664806528,6287888658,7430731441,74175430682
2022-07-15,53970100038,7936554734,6705089175,7569869502,76181613449
2022-07-16,54484360830,8089299788,6871815897,7575923904,77021400419
2022-07-17,55814830165,8420545400,7618545225,7814446601,79668367391
2022-07-18,55629878723,8250747233,7534295274,7907764787,79322686017
2022-07-19,58978176500,8897181971,8764511467,8204375423,84844245361
2022-07-20,59158116080,9184984270,8617807830,8331316566,85292224746
2022-07-21,58470814583,8747937556,8487592827,8293964068,84000309034
2022-07-22,59267100883,9058335833,8708858654,8277627573,85311922943
2022-07-23,59193015736,8953971761,8870511839,7874107829,84891607165
2022-07-24,59245842896,8869621975,8722861145,7835749550,84674075566
2022-07-25,59843263392,8871887989,8736207315,7857597811,85308956507
2022-07-26,57302987837,8787468129,8125154182,7741260098,81956870246
2022-07-27,57170958724,8819752433,8011202806,7874040348,81875954311
2022-07-28,60037112020,9476208113,8987909160,7960858813,86462088106
2022-07-29,61739917923,9903566847,9570027943,8180836303,89394349016
2022-07-30,61276823638,10033117195,9603978055,7755311609,88669230497
2022-07-31,61349283323,10589894015,9502600319,7765792218,89207569875
2022-08-01,61040535280,9962834035,9406245718,7654535702,88064150735
2022-08-02,60469609927,9978604355,9200644305,7696646311,87345504898
2022-08-03,59429371656,9574064098,8929183823,7447250173,85379869750
2022-08-04,60126109326,9997370293,9161158776,7511975753,86796614148
2022-08-05,60915226037,9912132344,9582071194,8169445983,88578875558
2022-08-06,62010318545,10406446658,10000663557,8700088688,91117517448
2022-08-07,61452720543,10354468166,9721099318,8956958707,90485246734
2022-08-08,62569377839,10576269525,9875085021,9004498230,92025230615
2022-08-09,62822622108,10797880547,10310708767,9409198394,93340409816
2022-08-10,61079870947,10432018717,9708112837,9379582966,90599585467
2022-08-11,63853941886,11449302501,10816691675,9559630971,95679567033
2022-08-12,63638240062,11181132236,10872013720,9654398557,95345784575
2022-08-13,64155241266,11507466125,11261268787,9758155628,96682131806
2022-08-14,64309259098,11671383509,11442686805,9810650881,97233980293
2022-08-15,63345138885,11479748148,11203140727,9795707518,95823735278
2022-08-16,62674985113,11023903327,10909680394,9621622841,94230191675
2022-08-17,62837154436,10768253492,10925282131,9341357006,93872047065
2022-08-18,61697809883,10558312498,10597805737,9141830742,91995758860
2022-08-19,60904165860,9813426503,10431249925,8879869704,90028711992
2022-08-20,57846242883,8945037851,9372383651,8467924756,84631589141
2022-08-21,57491048530,8980330625,9086111004,8379789376,83937279535
2022-08-22,58353263673,9521423570,9304346500,8402695739,85581729482
2022-08-23,58365235639,9489586650,9321675389,8421235607,85597733285
2022-08-24,58563543988,9611803503,9444838888,8678604635,86298791014
2022-08-25,58736455503,9808289436,9594982576,8663644612,86803372127
2022-08-26,59121353537,9819594411,9657905730,8647463148,87246316826
2022-08-27,56334029681,9025698656,8704039150,8254932728,82318700215
2022-08-28,56001203489,8713611416,8642375629,8184768284,81541958818
2022-08-29,54966113275,8565058620,8286534822,8100554676,79918261393
2022-08-30,56598818630,8938602963,8898779374,8138386450,82574587417
2022-08-31,56424841479,8902488718,8913025093,8115754961,82356110251
2022-09-01,56087249969,8860192819,8861975574,8172550100,81981968462
2022-09-02,56659054832,8918079775,9061445998,8127820843,82766401448
2022-09-03,56542826895,9058819921,9072727524,8154326675,82828701015
2022-09-04,56272263246,9117675510,8988483924,8147777583,82526200263
2022-09-05,56235565993,9234329544,9094016306,8144154141,82708065984
2022-09-06,56924220438,9273803454,9496193569,8255152111,83949369572
2022-09-07,54478340045,8688508514,8833035417,8065615597,80065499573
2022-09-08,55476061041,9019602418,9328817584,8061941164,81886422207
2022-09-09,55494793507,9007587793,9454616919,8092467384,82049465603
2022-09-10,56898120774,9165442330,9871524441,8357643681,84292731226
2022-09-11,57617189746,9187936896,10172514387,8396549972,85374191001
2022-09-12,56977683227,9181473256,10050343847,8348486624,84557986954
2022-09-13,56499647814,9099071844,9940530191,8308184821,83847434670
2022-09-14,53471412212,8542287155,9332326794,7964941418,79310967579
2022-09-15,52449281946,8525326616,9668043451,7972148512,78614800525
2022-09-16,51406612759,8235024300,8839437895,7299377424,75780452378
2022-09-17,51678640948,8213807017,8682809250,7350880304,75926137519
2022-09-18,52295632174,8408519245,8776132968,7352786573,76833070960
2022-09-19,50817066859,7966661062,8121098555,7198058731,74102885207
2022-09-20,51193786049,7986522645,8269936501,7020811185,74471056380
2022-09-21,51045200049,7839609051,8091272688,7083883785,74059965573
2022-09-22,49985899726,7313397115,7646070394,7034655042,71980022277
2022-09-23,51647991622,7671674880,8154124379,7179171661,74652962542
2022-09-24,51842693912,7959355545,8141110917,7313938050,75257098424
2022-09-25,51653605021,7776853541,8133759110,7277784682,74842002354
2022-09-26,51462270867,7734701117,8031262672,8153585418,75381820074
2022-09-27,52208732784,7862812942,8316193607,8218690296,76606429629
2022-09-28,52165342293,7865372597,8275175743,8286354402,76592245035
2022-09-29,52404290761,8242415554,8268278372,8121059538,77036044225
2022-09-30,52399661991,8291796920,8351310784,8080172810,77122942505
2022-10-01,52306092667,8287119431,8306284980,8016160554,76915657632
